,user,up_check,brand,url,features
666,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/2385475/0,블루 폴리에스터 레이온 폴리우레탄 상의 5 여자 49000 1
667,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/2404481/0,블루 면 하의 5 여자 138000 1
668,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/2001097/0,기타 면 하의 5 여자 49000 0
669,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/2313906/0,블랙 면 셋업 5 여자 99600 0
670,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/1141272/0,기타 면 폴리우레탄 상의 5 여자 53300 0
671,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/539139/0,기타 면 상의 5 여자 59900 1
672,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/1122523/0,블랙 면 폴리우레탄 상의 5 여자 39000 1
673,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/2299857/0,그린 면 폴리우레탄 상의 5 여자 79000 0
674,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/2179850/0,블랙 면 폴리우레탄 상의 5 여자 57000 0
675,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/2289302/0,블랙 폴리에스터 가방 5 여자 119000 0
676,뉴비_cfedbae8,1,플리츠마마,https://www.musinsa.com/app/goods/2293754/0,기타 폴리에스터 폴리우레탄 가방 5 여자 59000 0
677,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/2262453/0,아이보리 면 폴리우레탄 상의 5 여자 79000 0
678,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/2189056/0,블루 면 하의 5 여자 119000 1
679,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/2193211/0,그레이 아크릴 모자 5 여자 28800 0
680,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/2117246/0,블랙 폴리에스터 레이온 폴리우레탄 상의 5 여자 69900 0
681,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/1853715/0,블랙 폴리에스터 레이온 폴리우레탄 하의 5 여자 32900 0
682,뉴비_cfedbae8,0,플리츠마마,https://www.musinsa.com/app/goods/2193210/0,그린 아크릴 모자 5 여자 28800 0
683,*****\\,0,플리츠마마,https://www.musinsa.com/app/goods/1963001/0,블랙 면 종이 모자 5 여자 39000 0
684,*****\\,0,플리츠마마,https://www.musinsa.com/app/goods/1797621/0,그레이 폴리에스터 레이온 폴리우레탄 상의 5 여자 71900 0
685,*****\\,0,플리츠마마,https://www.musinsa.com/app/goods/1852564/0,그레이 폴리에스터 레이온 폴리우레탄 하의 5 여자 32900 0
686,*****\\,0,플리츠마마,https://www.musinsa.com/app/goods/2315580/0,베이지 아크릴 상의 5 여자 49000 0
687,*****\\,0,플리츠마마,https://www.musinsa.com/app/goods/2451620/0,네이비 면 상의 5 여자 39000 0
688,*****\\,0,플리츠마마,https://www.musinsa.com/app/goods/2409521/0,블랙 면 종이 모자 5 여자 42000 0
689,*****\\,0,플리츠마마,https://www.musinsa.com/app/goods/1742067/0,아이보리 면 가방 5 여자 31000 0
690,*****\\,0,플리츠마마,https://www.musinsa.com/app/goods/1540397/0,블랙 None 가방 5 여자 49000 0
691,*****\\,0,플리츠마마,https://www.musinsa.com/app/goods/1844582/0,그레이 면 폴리우레탄 하의 4 여자 40800 0
692,*****\\,0,플리츠마마,https://www.musinsa.com/app/goods/2223504/0,네이비 면 상의 5 여자 79000 0
693,*****\\,1,플리츠마마,https://www.musinsa.com/app/goods/2293902/0,블랙 폴리에스터 가방 5 여자 58000 1
694,*****\\,1,플리츠마마,https://www.musinsa.com/app/goods/2296684/0,그린 폴리에스터 가방 5 여자 43000 0
695,*****\\,0,플리츠마마,https://www.musinsa.com/app/goods/1576738/0,그린 나일론 상의 4 여자 89000 0
696,*****\\,0,플리츠마마,https://www.musinsa.com/app/goods/2135207/0,블랙 폴리에스터 나일론 상의 5 여자 99000 0
697,jjunnyy,0,플리츠마마,https://www.musinsa.com/app/goods/2245734/0,기타 울 나일론 아크릴 폴리에스터 폴리우레탄 상의 5 남자 100800 0
698,jjunnyy,0,플리츠마마,https://www.musinsa.com/app/goods/2211021/0,블루 레이온 폴리에스터 나일론 상의 5 남자 65000 0
699,jjunnyy,0,플리츠마마,https://www.musinsa.com/app/goods/2214524/0,블랙 나일론 상의 5 남자 79000 0
700,jjunnyy,0,플리츠마마,https://www.musinsa.com/app/goods/1180665/0,블랙 폴리에스터 상의 5 남자 23900 0
701,jjunnyy,0,플리츠마마,https://www.musinsa.com/app/goods/2210990/0,그레이 아크릴 상의 5 남자 58000 0
702,jjunnyy,0,플리츠마마,https://www.musinsa.com/app/goods/2235065/0,베이지 폴리에스터 레이온 하의 5 남자 82000 0
703,jjunnyy,1,플리츠마마,https://www.musinsa.com/app/goods/2293900/0,그린 폴리에스터 가방 5 남자 58000 1
704,jjunnyy,0,플리츠마마,https://www.musinsa.com/app/goods/1249102/0,베이지 폴리에스터 레이온 폴리우레탄 하의 5 남자 32900 0
705,jjunnyy,0,플리츠마마,https://www.musinsa.com/app/goods/2236747/0,네이비 폴리에스터 레이온 상의 5 남자 359000 0
706,jjunnyy,0,플리츠마마,https://www.musinsa.com/app/goods/2217058/0,화이트 면 하의 5 남자 98000 1
707,jjunnyy,0,플리츠마마,https://www.musinsa.com/app/goods/2210960/0,그린 레이온 폴리에스터 나일론 상의 5 남자 57000 0
708,뉴비_2bb6abf937f4,0,플리츠마마,https://www.musinsa.com/app/goods/1842227/0,블랙 면 나일론 상의 5 알수없음 43900 0
709,뉴비_2bb6abf937f4,1,플리츠마마,https://www.musinsa.com/app/goods/2293873/0,블랙 폴리에스터 가방 5 알수없음 77000 0
710,허싱싱,1,플리츠마마,https://www.musinsa.com/app/goods/2041227/0,기타 폴리에스터 폴리우레탄 가방 5 여자 59000 0
711,허싱싱,0,플리츠마마,https://www.musinsa.com/app/goods/2196725/0,아이보리 울 아크릴 모자 5 여자 35000 0
712,석재은,0,플리츠마마,https://www.musinsa.com/app/goods/2122170/0,베이지 아크릴 모자 5 여자 29000 0
713,석재은,0,플리츠마마,https://www.musinsa.com/app/goods/2064480/0,블랙 면 폴리에스터 상의 5 여자 138000 0
714,석재은,1,플리츠마마,https://www.musinsa.com/app/goods/1686958/0,블랙 폴리에스터 폴리우레탄 가방 5 여자 39000 0
